description,homeTown,id,imgId,isVerified,memberSince,name,numFollowers,numStatus
World is urs...,"Mumbai, India",811120543680208896,1016232884833738752,False,Tue Dec 20 08:06:22 +0000 2016,Raeesh12,66,8105
Our mission is to ensure wildlife and wild lands thrive in modern Africa.,"HQ Nairobi, Kenya",87278028,1015022574684835840,True,Tue Nov 03 20:44:41 +0000 2009,AWF,112152,11592
Our mission is to ensure wildlife and wild lands thrive in modern Africa.,"HQ Nairobi, Kenya",87278028,1014463930255790080,True,Tue Nov 03 20:44:41 +0000 2009,AWF,112152,11592
,,994117186854772738,1015022574684835840,False,Wed May 09 07:29:41 +0000 2018,Herbert Otieno,27,546
"DO NOT ADD ME TO LISTS. I will block you.   Graphic Designer, Typography geek, art lover, sometime musician; Hamiltonian, Houseian, Wodehouseian, then Damfino!",Living in the material world,16705739,1015022574684835840,False,Sun Oct 12 07:24:32 +0000 2008,BoffleSpoffle,984,216086
"Artist,Designer,Tech Geek and lover of all Music #BeCreative #Beinspired and treat others as you wish to be treated Visit https://t.co/FrDHwbsK6m",UK,244883686,1015579867214118912,False,Sun Jan 30 10:39:19 +0000 2011,Oneideatoday,886,498155
,,3001104966,1015579819369693185,False,Thu Jan 29 11:44:38 +0000 2015,Harsh Vardhan,667,126351
"👨🏻‍💻 SOY un hipster y no un bot, sígueme y gracias ",En el aquí y ahora . . . ,184810137,1015579534442291200,False,Mon Aug 30 14:56:45 +0000 2010,Dr Vicente Nario,1590,679007
,Самара,384952622,1015579475294203905,False,Tue Oct 04 16:29:15 +0000 2011,Илья Кистенёв,286,78203
Google粉,北京,2656877613,1015578995713331200,False,Mon Jun 30 15:51:14 +0000 2014,哎呦墙外不错哦,38,69673
,Parallel universe,42877563,1015578971411570688,False,Wed May 27 13:10:11 +0000 2009,Technology sage,696,101666
,"Guntur, India",3021550411,1015578457231806465,False,Sun Feb 15 18:02:40 +0000 2015,lalith Tummalapenta,102,185463
"5-star rated, customized safaris in East Africa, we are known as the safari operator that creates unforgettable safaris & lifelong memories.",Tanzania,931578585734717440,1015022574684835840,False,Fri Nov 17 17:43:37 +0000 2017,Warrior Trails,20,129
"Shaping Nature one Word After Another.||
Advocacy For Environment Issues ||
#Justice4Wildlife #Sdgs #GREENJOURNALIST",Kenya ,926103991238393859,1015022574684835840,False,Thu Nov 02 15:09:32 +0000 2017,Environment News,49,366
"Human female,loves animals...around them all the live long day,hobbies include tormenting dj's and emasculating my male friends;) Om tare tuttare ture svaha",behind you....;) boo,252964664,1015022574684835840,False,Wed Feb 16 08:27:51 +0000 2011,jolie me,4412,257453
They don't have a voice so you'll never stop hearing mine!  NO DMS PLEASE,,2308636161,1015022574684835840,False,Mon Jan 27 22:58:43 +0000 2014,maxi,835,26386
,,106605496,1015022574684835840,False,Wed Jan 20 02:50:54 +0000 2010,Lisa Crosby,49,1579
,kericho-kenya,40168697,1015022574684835840,False,Fri May 15 03:45:39 +0000 2009,chepkwony kenneth,727,17183
"Citizen (by birth), Business Development Consultant, Past President Rotary Club of Maluba,","Lusaka, Zambia",1162295168,1015022574684835840,False,Sat Feb 09 07:51:54 +0000 2013,Yashvant  Patel,1609,13541
sc: kanerner,"Mākaha, Hawaiʻi",2575807466,1015022574684835840,False,Thu Jun 19 01:08:13 +0000 2014,NAN$,226,32
一期一会,,2950121078,1015022574684835840,False,Mon Dec 29 12:25:27 +0000 2014,Dark Knight,4219,176826
. pls don’t fuck it up👊🏻,....,1079987328,1015929370068713478,False,Fri Jan 11 15:15:47 +0000 2013,เราเหนื่อยแล้วเจ-,345,33955
#peach2015noneuntilx,,3171568718,1015929370068713478,False,Sat Apr 25 03:21:41 +0000 2015,ไม่ได้ขึ้นไบโอไม่ได้แปลว่าไม่ชอบ🍍,98,14314
EXO-L Thailand.|เมนทั้งวง|แบคฮยอนคือข้อยกเว้นของทุกอย่าง We are one!! |เจมส์มาร์|เขตปลอดนก CB💕,,2814712988,1015929370068713478,False,Wed Sep 17 10:53:53 +0000 2014,มี๊ของแบคฮยอน🍼,162,60065
"Tu es toujours libre de changer d'idée et de choisir un avenir différent, ou un passé différent - Richard Bach  ⛲️ genevoise en France PRO-UE 🇨🇭🇪🇺 🏳️‍🌈🚶‍",Chez moi,606422203,1016196712891867136,False,Tue Jun 12 15:52:36 +0000 2012,Christiane F 🐝🐬🐘,978,118954
Developing skills with SFM and Photoshop - #DiscordHypesquad,"Carluke, Scotland",821059046446956545,1013443412211535872,False,Mon Jan 16 18:18:26 +0000 2017,Georgia,125,2143
東雲と舞田の担当P/成人済腐/かみしの/じろるい/翼受け/春夏＊時々ヒプマイ (三郎と独歩),,3013353168,1016190936496275456,False,Sun Feb 08 12:26:29 +0000 2015,タンポポ,62,6975
"♥B.A.P 6y.♥  รักบัพนะแต่ไม่มีตังค์เปย์

คนธรรมดาที่ไม่ค่อยมีเงิน

🍋yellow girl ชอบสีเหลืองเพราะสีเหลือง🍋

ถ้าอยากกลับบ้านดอยหัวโทก็ขวางเราไม่ได้",,2251944102,1015929370068713478,False,Wed Dec 18 12:49:37 +0000 2013,ติมตะลิมติ่มติ้ม,200,61819
Anime-lia || 2303,,629140045,1013443412211535872,False,Sat Jul 07 08:21:02 +0000 2012,nnur || 안너,150,6820
,,726405780107223040,1015929370068713478,False,Sat Apr 30 13:40:08 +0000 2016,Apismai,13,4596
ひゅぷのすです。そそぎます。音ゲーとポケモンと喜多日菜子と乳頭和。https://t.co/Znlq58AbTw,埼玉県,877315437494546432,1015209858545487872,False,Wed Jun 21 00:01:14 +0000 2017,雪降 そそぐ❄️♨️,95,22212
MOF 🤣 PC süchtige Twitch Partnerin 🕹Japan und Anime Fan 🏯🌸 blamiert sich gerne bzw oft 🙈🤓 Nimmt Emote/Badges Auträge an: https://t.co/ntW7gUu032,,2534564155,1013443412211535872,False,Fri May 30 08:21:22 +0000 2014,🌸 Moepi  🐙,902,5833
18 // 05/09/02 ☾. 25/03⚓️//M.Crew//⚪️⚫️ Amatrice de Gin.,Gingko ou à La barge ou Club ,2253970766,1013443412211535872,False,Thu Dec 19 19:43:55 +0000 2013,Alek ☾,643,16107
🌸🌸🌸🌸🌸,,3188790992,1015929370068713478,False,Fri May 08 13:47:16 +0000 2015,Fai_SS,46,29492
,"Manchester, England",136017939,1013443412211535872,False,Thu Apr 22 20:28:41 +0000 2010,Carlos Boothe,925,16145
,,383543884,1013443412211535872,False,Sun Oct 02 02:33:43 +0000 2011,Darudelink,12,416
"If we have sown, we shall harvest some day we will or not.  We all should be better people if we would.",,275793550,1016245835078647809,False,Sat Apr 02 01:01:28 +0000 2011,יוסף,5345,2735826
ทีมคุมแม่น้อนโดน้อนมาร์คน้อนโน่ ชิปเตนล์กับตัวเองไม่อยากแบ่งเตนล์ให้ใคร JaeDo JungDo,,964353140,1015929370068713478,False,Thu Nov 22 14:26:57 +0000 2012,จูดี้โด,40,65057
I'm single and i love animals,Italy,45620682,1016244937707401216,False,Mon Jun 08 17:39:33 +0000 2009,Fabio Ferretti,107,4984
,,567976534,1015929370068713478,False,Tue May 01 07:44:19 +0000 2012,younghotyellow97,135,49120
,,775137330206089216,1015929370068713478,False,Mon Sep 12 01:01:55 +0000 2016,มายเนม บงบง,42,18904
-- E X O  IS MY UNIVERSE --,"บางใหญ่, ประเทศไทย",743932859098890240,1015929370068713478,False,Fri Jun 17 22:26:30 +0000 2016,🐶｡ﾟ(ﾟ´ω`ﾟ)ﾟ｡🐧,75,66864
"出戻り勢💨
とうがらしの七味さん、鳥ッピーさん、あかりさん、のぶりんさん、パッシさんと「おっさん同盟」
居酒屋でたまたま意気投合した仲間のようなユルいノリの仲間たち🙌
育児とゲームの両立勢❗
フォロワーさんは大切な宝物
ゲーム以外の事も呟きます。
無言フォローは…🙅",新世界,3073135909,1016245560829882369,False,Wed Mar 11 12:45:49 +0000 2015,⑧🐝おっさん同盟所属🐝,158,7070
*bottom!sehun* *top!kuanlinxbottom!seonho* #พี่ควานลินรักน้องซอนโฮมากๆและจะรักน้องซอนโฮตลอดไป ควานลิน=ยอดผัว,ชอบหลายวงค่ะ,790397247183654912,1015929370068713478,False,Mon Oct 24 03:39:23 +0000 2016,~ M e e N i e ~,66,147216
,,946105679084847104,1008687398161670146,False,Wed Dec 27 19:49:06 +0000 2017,Britney Bennett,19,4805
,,1211027706,1015929370068713478,False,Sat Feb 23 08:22:34 +0000 2013,watermelonman,18,6913
SoneofSNSD. Forever9. LockSmithBelieveinTAENY. JeTiFicTion. PinkMonster.,,179375716,1015929370068713478,False,Tue Aug 17 03:52:53 +0000 2010,Always• #OverMySkin,205,68290
,"Manchester, England",2943527998,1013443412211535872,False,Sat Dec 27 08:46:24 +0000 2014,Chris Doherty,115,2277
おっぱい星人( ˘ω˘ )BF1/黒い砂漠/ArcheAge/Minecraft/MHF/pso2 ｷﾞﾀｰﾍﾞｰｽﾄﾞﾗﾑやっぱりギターが一番！！みんなも楽器やろうぜ！！１１！,日本　山形県→宮城県,531128796,1013443412211535872,False,Tue Mar 20 08:47:00 +0000 2012,Suruga＠ellion,49,17020
Hello // Cats // Ducks // Dancing // Singing // Psychology Student // I'm INSANE // BTS // ARMY,Portugal,739987344,1013443412211535872,False,Mon Aug 06 06:23:59 +0000 2012,Maria,817,26987
,"München, Germany",287696950,1013443412211535872,False,Mon Apr 25 14:16:37 +0000 2011,Ben Bieker,134,2503
IG:benzatc,,268164013,1015929370068713478,False,Fri Mar 18 07:58:59 +0000 2011,น้องฉ่ำฉ่ำ,764,62825
GIRLS6ENERAT10N WE DON'T STOP,"หนองคาย, ประเทศไทย",716589794822721538,1015929370068713478,False,Sun Apr 03 11:34:55 +0000 2016,น้องยุนน่ารักมั๊กค่า😍❤️,80,13024
Some dream of the moon and the stars. I dream only of you.,,1485922940,1015977872689975296,False,Wed Jun 05 20:15:11 +0000 2013,Man with No Name,318,24578
"Tonbridge Angels FC Supporter #FvH #kickitout Stop-Homophobia #InfoLineLive 
Nigeria in the twitter sweepstake",Kent,2336917448,1015977872689975296,False,Mon Feb 10 16:10:46 +0000 2014,Colin,4248,58481
"male ugandan,   was the pioneering President of mubs tourism assn,  graduate in travel and tourism management,  a birder,  tour guide and conservationist.",entebbe,1105239871,1015674436685615105,False,Sun Jan 20 03:00:37 +0000 2013,Bentique the Guide,417,2549
"Local Philadelphia News and USA updates from A - Z, that's what you get from us.",Philadelphia,190681621,1016067427426156544,False,Tue Sep 14 15:37:43 +0000 2010,Philly Informer,140,48688
I am learning📖 to 👭love👭 the 🎤sound🎤 of my 🐾feet🐾 🚶walking🚶 away from things not 😏meant😏😏 for me,Jupiter,1003500940584841216,773414513991442432,False,Mon Jun 04 04:57:23 +0000 2018,Alejandro Bratby,74,176
"https://t.co/w5mSTXCsPZ and The Arizona Republic is Arizona's #1 local site and newspaper. Follow us for breaking news, Things to Do, sports, politics and more.",Arizona,13115682,1014720608989564928,True,Tue Feb 05 22:04:38 +0000 2008,azcentral,378236,190350
"Travel Agent, SCF student, Scribbler and as always 
Student of Life  :-)
 #Travel #Cruise #Fashion
Networking/SocialMedia/Travel/Fashion Enthusiast",USA,195434427,826516928818589697,False,Sun Sep 26 18:04:06 +0000 2010,Lisa Michelle,6682,22085
"Pioneer-Architect- 28++ years in software. Author of R packages cricketr,yorkr & QCSimulator in CRAN. Part time philosopher & photographer. IBM Cloud architect.",India,88104355,1015995030543089664,False,Sat Nov 07 03:36:42 +0000 2009,Tinniam V Ganesh,493,9837
"18+ please, #ddlg / #abdl, 18 going on 3","Arizona, USA",938892470565322753,1014883014730371073,False,Thu Dec 07 22:06:23 +0000 2017,YeahImAPrincess,338,273
"I was born on 09/05/14 and live with my hudad @kgbchelsea and humum @coolsecjlp. I is a hunky, not as chunky choccy lab.","Cambridgeshire, UK",2411171225,1014720608989564928,False,Fri Mar 14 21:36:19 +0000 2014,Sidney Choccy Lab,5719,99369
"Cell phones and Smartphones Unlocked, Cell phones Batteries Cases Holders Accessories Portable Charger, Cell phones Hot New Releases and Articles",North Carolina,2835642143,1015206254514323456,False,Sat Oct 18 00:26:36 +0000 2014,Cell Phones Unlocked,1078,113128
"Repuestos Usados y Nuevos, Engine Parts, Car Care, Car Accessories, Partes usadas, Replacement Parts, Wheels and Tires, Performance Parts & Accessories","Huntersville, NC",714062275959717888,1015206241537150976,False,Sun Mar 27 12:11:28 +0000 2016,Car Parts and More,246,101086
"Surfing Online Store, Surfing Wear, Surfing Tables, Surfing Accessories, Surfing Stuff, Surfing Videos Pictures Best Places, Tienda para Surfistas","Caracas, Venezuela",3996772846,1015206227666616320,False,Mon Oct 19 19:40:51 +0000 2015,Bachaco Surf Store,542,87391
"Online Store Amazon eBay iTunes Comparison Tool, Best Selling Products Online, Como Compro desde Venezuela pagando Bolivares, Tienda en Linea mas vendidos","Caracas, Venezuela",733798997261979648,1015206210402828289,False,Fri May 20 23:18:09 +0000 2016,Compra dsd Venezuela,48,96134
,,478107981,1015186488785494017,False,Sun Jan 29 22:35:39 +0000 2012,Pets & animals news,28857,3250
"Educator, Mother, enjoying life, Life is good!",,4809929010,1014882975303925760,False,Mon Jan 25 01:14:31 +0000 2016,Alma,882,226038
"https://t.co/w5mSTXCsPZ and The Arizona Republic is Arizona's #1 local site and newspaper. Follow us for breaking news, Things to Do, sports, politics and more.",Arizona,13115682,1014882975303925760,True,Tue Feb 05 22:04:38 +0000 2008,azcentral,378236,190350
"Ma to three Nunnboys, married 32 years to BigHalNunn. Working for chickens, Hoke County Schools’ preschoolers. Jesus may come today...be ready! I am.","Raeford, N.C.",1663653840,1014676623101067264,False,Sun Aug 11 23:30:28 +0000 2013,Melanie Heath Nunn,199,5093
"https://t.co/w5mSTXCsPZ and The Arizona Republic is Arizona's #1 local site and newspaper. Follow us for breaking news, Things to Do, sports, politics and more.",Arizona,13115682,1014677331988733952,True,Tue Feb 05 22:04:38 +0000 2008,azcentral,378236,190350
,,945315015896080384,1014883014730371073,False,Mon Dec 25 15:27:17 +0000 2017,Person,2,321
"Educator, Mother, enjoying life, Life is good!",,4809929010,1014883014730371073,False,Mon Jan 25 01:14:31 +0000 2016,Alma,882,226038
"One of the largest non-profit zoos in the US, caring for over 3,000 animals, with nearly 400 species represented, including many threatened/endangered species.",455 N Galvin Pkwy Phx AZ 85008,19626842,1014883014730371073,False,Wed Jan 28 00:24:07 +0000 2009,Phoenix Zoo,23948,19157
Music is my life! 🎼 Obsessed with Imagine Dragons 💙 Steve Earle ❤ The Desert 🌵Arizona ❤ Food 🍍Politics 🇺🇸 US Military 🇺🇸 The Big Bang Theory 💥,"The OC, California ...for now.",935949223035408384,1014883014730371073,False,Wed Nov 29 19:10:58 +0000 2017,TheRevolutionStartsNOW,126,4227
"Star Wars fan girl, Reylo trash and proud resistor of #45 .  Fan of the best decade ever the 80's. The ACA saved my life.","Phoenix, AZ",917176646238576640,1014883014730371073,False,Sun Oct 08 23:55:27 +0000 2017,StarWarsQueen75,1465,19443
"https://t.co/w5mSTXCsPZ and The Arizona Republic is Arizona's #1 local site and newspaper. Follow us for breaking news, Things to Do, sports, politics and more.",Arizona,13115682,1014883014730371073,True,Tue Feb 05 22:04:38 +0000 2008,azcentral,378236,190350
"We help you save $ Home Loans, Reverse Mortgage Loans, Refi's & Purchase | CO 303-956-9040 #NMLS:1097519 |  CA 951-587-1650 NMLS:1518694 https://t.co/9PccLxOcCr","Aurora, CO",809475521213964288,1014959412572647424,False,Thu Dec 15 19:09:38 +0000 2016,CMS Mortgage,347,5324
Community for #AnimalLovers. Hope we'll be able to help with #veterinary and experience #advices.,,3119030033,1014939389825126400,False,Thu Mar 26 15:49:40 +0000 2015,Animal Community,249,2662
"Arts professional and a pet enthusiast from sunny LA. Emily has a creative energy and an aesthetic sense of living, where everything beautiful is worth sharing!",,768988286920511488,1014939000409243649,False,Fri Aug 26 01:47:49 +0000 2016,Emily J. Ridgewell,6091,1057
A gentle fellow from the black continent. Proudly a Nigerian Giant of Africa Loves meeting new people.,Akure city in ondo state ,417299066,1014938993903874048,False,Sun Nov 20 19:24:43 +0000 2011,Simply_Godzy™,343,284660
just like my tweets show - I have a little something for everyone!,Planet Earth,365276941,1014938993400545281,False,Wed Aug 31 04:42:00 +0000 2011,Sly Q. Jones,1182,113129
"Come what may & ❤it!🤗Life isn't about waiting for the storm 2 pass, it's about learning to dance in the rain🌈 Works for Wisdom Natural Brands-SweetLeaf Stevia",Phoenix,323761626,1014720608989564928,False,Sat Jun 25 11:23:37 +0000 2011,Erin May💞,1026,125232
"Actual patriot = #TaxTheRich Sharing the best tweets. Muting #MAGAts since 2015™, before the dark times. Proudly blocked by: @SebGorka @ggreenwald @RealMGrimm","Phoenix, AZ",3121769263,1014720608989564928,False,Tue Mar 31 21:32:52 +0000 2015,Onward & Upward!,1939,39568
"Phoenix news from The Arizona Republic. Download our apps! iPhone: http://t.co/QMxgyle780, iPad: http://t.co/HzzZ5FeWW8, Android: http://t.co/QK7EgO5WaC",200 W. Washington St.,21435703,1014720608989564928,True,Fri Feb 20 21:25:25 +0000 2009,PHX Beat,16968,8516
News Social Reporter for The Arizona Republic (@azcentral). @SMU Grad. Sweet tea snob. #RollTide | Tips: lauren.castle@gannett.com,"Phoenix, AZ",343038857,1014720608989564928,False,Tue Jul 26 23:51:59 +0000 2011,Lauren Castle,427,6638
News! 🇺🇸#American🇺🇸#FakeComedian,United States of America,15698349,1014882937936867328,False,Sat Aug 02 04:50:55 +0000 2008,Wandafay,7016,64113
"Arizona writer, copy editor & photographer. ASU alumna.","Phoenix, Arizona",19750596,1014882937936867328,False,Fri Jan 30 02:50:32 +0000 2009,Janice Semmel,2656,98895
"https://t.co/w5mSTXCsPZ and The Arizona Republic is Arizona's #1 local site and newspaper. Follow us for breaking news, Things to Do, sports, politics and more.",Arizona,13115682,1014882937936867328,True,Tue Feb 05 22:04:38 +0000 2008,azcentral,378236,190350
,"Phoenix, AZ",979793672299454465,1014720608989564928,False,Fri Mar 30 18:53:09 +0000 2018,Hailey Taylor,17,50
I R Awesome!,Chandler,2797046608,1014720608989564928,False,Wed Oct 01 03:43:54 +0000 2014,Kyle Michalski,30,2100
"Beat cancer.Londoner,car racing,San Jose Sharks,C.Palace football,ex-Californian resident,RIP Amberdog watch over our new pups Freya and Loki.","Arizona, USA",3185544362,1014720608989564928,False,Mon May 04 19:41:35 +0000 2015,BritinAZ,205,7748
"Football player, Big Broncos fan, Texas Rangers fan, student, son, brother.",Queen Creek Arizona ,983774618841305089,1014676623101067264,False,Tue Apr 10 18:32:01 +0000 2018,Isaac Altom,52,1044
Housewife & mother. Love our 45th POTUS! Do not add me to a list. Automatic Block. Support our @potus 100 percent,USA,88765862,1014676623101067264,False,Mon Nov 09 21:28:10 +0000 2009,Isabel Albert,1564,120360
,,903379482647683072,1013340793719779328,False,Thu Aug 31 22:10:27 +0000 2017,LM,1,10
